Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547666450.414101	137.868204	343.059909	26.895118	129.032863	344.773603	146.703546	341.346215	0.233672	0.176136	1.686217	1.774194
3547666451.074566	125.308688	335.490380	34.642668	126.074099	344.457774	124.543276	326.522987	0.206223	0.161908	1.647116	1.754643
3547666451.882139	113.274754	326.226286	41.618294	119.588826	332.639748	106.960682	319.812824	0.192005	0.154674	1.627566	1.744868
3547666453.226086	93.456578	301.202612	59.997780	96.180836	309.780398	90.732319	292.624826	0.170024	0.143671	1.598240	1.730205
3547666453.876544	85.656015	286.840437	67.454643	94.619913	287.645747	76.692116	286.035126	0.166282	0.139961	1.593353	1.725318
3547666454.532006	81.221451	271.691633	73.401924	89.418931	275.406646	73.023971	267.976621	0.143338	0.136230	1.564027	1.720430
3547666455.198478	78.085359	256.935206	80.819588	84.916625	251.075701	71.254092	262.794711	0.151081	0.124910	1.573803	1.705767
3547666455.936996	77.142031	241.667159	89.628723	68.181201	242.505932	86.102860	240.828385	0.151081	0.139961	1.573803	1.725318
3547666457.305963	81.867359	207.621418	104.624321	89.197318	212.843648	74.537399	202.399188	0.123551	0.132479	1.539589	1.715543
3547666457.971433	87.030283	190.806923	109.110138	80.294931	196.776431	93.765635	184.837415	0.127558	0.105605	1.544477	1.681329
3547666459.358413	100.099735	158.960273	114.254036	91.860411	155.339011	108.339059	162.581535	0.127558	0.124910	1.544477	1.705767
3547666460.085925	107.518468	142.834496	114.987450	98.973420	145.659766	116.063516	140.009225	0.119518	0.143671	1.534702	1.730205
3547666460.745389	114.632500	127.642841	115.085663	106.405664	131.292384	122.859336	123.993298	0.127558	0.147359	1.544477	1.735093
3547666461.485913	122.266100	111.343204	114.947556	113.615169	113.825420	130.917031	108.860989	0.139430	0.158301	1.559140	1.749756
3547666462.193413	129.059414	96.710596	115.347176	122.055851	102.363038	136.062976	91.058153	0.154917	0.158301	1.578690	1.749756
3547666462.874896	137.315513	80.087722	116.202980	136.992049	89.081907	137.638977	71.093536	0.158728	0.176136	1.583578	1.774194
3547666464.199830	153.558977	50.450990	119.287048	154.399005	41.490278	152.718949	59.411701	0.202700	0.172609	1.642229	1.769306
3547666464.867299	162.017040	35.979244	120.725491	153.245556	33.964036	170.788525	37.994453	0.184766	0.190054	1.617791	1.793744
3547666465.537774	169.711344	23.411523	122.322727	167.928733	32.233218	171.493954	14.589828	0.202700	0.193487	1.642229	1.798631
